"run_name";"run_date";"product_code";"sp_code";"ifrs17_group";"projection_month";"premium_income";"premium_not_received_lapse";"commission";"renewal_commission";"claw_back";"non_life_claims_outgo";"death_outgo";"accidental_death_outgo";"cash_back_on_survival";"cash_back_on_death";"disability_outgo";"retrenchment_outgo";"rider";"rider_adjusted";"initial_expenses";"renewal_expenses";"net_cash_flow";"reserves";"change_in_reserves";"investment_income";"profit";"coverage_units";"discounted_premium_income";"discounted_premium_not_received";"discounted_commission";"discounted_claw_back";"discounted_death_outgo";"discounted_accidental_death_outgo";"discounted_morbidity_outgo";"discounted_outgo";"discounted_cash_back_on_survival";"discounted_cash_back_on_death";"discounted_rider";"discounted_initial_expenses";"discounted_renewal_expenses";"discounted_profit";"discounted_annuity_factor";"discounted_cash_outflow";"discounted_cash_outflow_excl_acquisition";"discounted_acquisition_cost";"discounted_cash_inflow";"sum_coverage_units";"discounted_coverage_units";"ceded_sum_assured";"reinsurance_premium";"reinsurance_ceding_commission";"reinsurance_claims";"net_reinsurance_cashflow";"discounted_net_reinsurance_cashflow";"discounted_reinsurance_premium";"discounted_reinsurance_ceding_commission";"discounted_reinsurance_claims";"run_basis"
"ManualSAP03";"2022-12";"FE_001";1;"201924N";66;11815.693800799998;0.0;0.0;0.0;0.0;0.0;8615.60172;957.2676199999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;939.4100091999998;-1303.4144515999997;-65105.922979199946;1303.4144516000035;0.0;0.0;3411763.5459499964;715435.5160355999;0.0;0.0;0.0;535497.94273;59485.219669999984;0.0;0.0;0.0;0.0;0.0;0.0;55346.43065640005;0.0;0.0;650329.5930563996;650329.5930563996;0.0;715435.5160355999;186706790.25855008;186706790.25855008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"201924N";67;11628.257876399995;0.0;0.0;0.0;0.0;0.0;8467.44298999999;940.7932200000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;924.2474736000005;-1295.7741928000019;-63810.14878640007;1295.7741928000003;0.0;0.0;3351182.574599996;703807.2581592004;0.0;0.0;0.0;527030.4997400005;58544.42644999999;0.0;0.0;0.0;0.0;0.0;0.0;54422.18318280004;0.0;0.0;639997.1093728002;639997.1093728002;0.0;703807.2581592004;183355607.68394965;183355607.68394965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"201924N";68;11443.779212099995;0.0;0.0;0.0;0.0;0.0;8328.571659999996;925.3939799999993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;909.3265575000001;-1280.4870146;-62529.66177179993;1280.4870145999985;0.0;0.0;3292947.8378500007;692363.4789471002;0.0;0.0;0.0;518701.92808000004;57619.032469999984;0.0;0.0;0.0;0.0;0.0;0.0;53512.856625299995;0.0;0.0;629833.8171752994;629833.8171752994;0.0;692363.4789471002;180062659.84610012;180062659.84610012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"201924N";69;11262.176089100007;0.0;0.0;0.0;0.0;0.0;8234.40793;914.9393600000009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;894.6371327000003;-1218.1916663999991;-61311.47010540003;1218.1916664000032;0.0;0.0;3230561.689400002;681101.3028580003;0.0;0.0;0.0;510467.5201499998;56704.093110000074;0.0;0.0;0.0;0.0;0.0;0.0;52618.21949259999;0.0;0.0;619789.8327526001;619789.8327526001;0.0;681101.3028580003;176832098.15670016;176832098.15670016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"201924N";70;11083.31294309999;0.0;0.0;0.0;0.0;0.0;8110.334149999995;901.1849799999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;880.1656524;-1191.628160700001;-60119.841944699954;1191.628160699996;0.0;0.0;3173279.6152499993;670017.9899149003;0.0;0.0;0.0;502357.1859999998;55802.90812999999;0.0;0.0;0.0;0.0;0.0;0.0;51738.05384019997;0.0;0.0;609898.1479701997;609898.1479701997;0.0;670017.9899149003;173658818.54144967;173658818.54144967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"201924N";71;10907.2050927;0.0;0.0;0.0;0.0;0.0;7982.479489999996;886.9715999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;865.9169578999998;-1171.8370447999998;-58948.004899900065;1171.8370447999994;0.0;0.0;3120307.2821499966;659110.7848221996;0.0;0.0;0.0;494374.7065099998;54915.93653000004;0.0;0.0;0.0;0.0;0.0;0.0;50872.13688230003;0.0;0.0;600162.7799222998;600162.7799222998;0.0;659110.7848221996;170538511.2592999;170538511.2592999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-156378.20956489994;0.0;0.0;0.0;12674500.0;1717933.295267301;0.0;50593.7045296;16457.5705929;1274694.673589999;147502.9286400001;0.0;0.0;0.0;0.0;0.0;0.0;105221.34953569996;184.973164;0.0;1561555.0857023995;1527418.9517656995;50593.7045296;1717933.295267301;544555323.1360998;544555323.1360998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";1;35763.0;0.0;766.8;0.0;2820.9828669000003;0.0;12105.408390000006;3142.404049999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2194.5;-20374.870426899986;-136003.33913799995;20943.754372399988;0.0;184.973164;12188447.8251;1682170.2952673004;0.0;49826.904529600004;13636.587726000009;1262589.2651999986;144360.52458999996;0.0;0.0;0.0;0.0;0.0;0.0;103026.84953569996;0.0;0.0;1546166.9561293013;1509976.6393257016;49826.904529600004;1682170.2952673004;532366875.31100017;532366875.31100017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";2;34432.94969079999;0.0;0.0;0.0;2353.3552382;0.0;14653.70006;3015.3197800000016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2113.0103454;-17004.274743600006;-118999.06439439999;17004.2747436;0.0;0.0;11721180.004550006;1647737.3455765005;0.0;49826.904529600004;11283.232487799998;1247935.56514;141345.20480999997;0.0;0.0;0.0;0.0;0.0;0.0;100913.8391903;0.0;0.0;1528738.2811821003;1490194.6091403004;49826.904529600004;1647737.3455765005;520645695.30644965;520645695.30644965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";3;33152.50335709997;0.0;2347.0254365;0.0;1920.1879659000012;0.0;16246.313430000015;2896.8296399999977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2034.5577550000003;-11547.965061500005;-107451.09933289993;11547.965061500008;0.0;0.0;11259430.901999991;1614584.8422193995;0.0;47479.8790931;9363.0445219;1231689.2517099988;138448.37516999998;0.0;0.0;0.0;0.0;0.0;0.0;98879.28143529998;0.0;0.0;1507133.7428865007;1469016.9083153019;47479.8790931;1614584.8422193995;509386264.40445036;509386264.40445036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";4;31934.798404499987;0.0;7835.2520048;0.0;1554.5996663999997;0.0;18590.110139999993;2795.2027799999987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1959.9382108000004;-2308.8949352999985;-105142.20439760004;2308.894935299987;0.0;0.0;10862909.238549996;1582650.0438149006;0.0;39644.6270883;7808.444855499999;1213099.14157;135653.1723899999;0.0;0.0;0.0;0.0;0.0;0.0;96919.34322450003;0.0;0.0;1477507.8394173;1445671.6571845;39644.6270883;1582650.0438149006;498523355.1659004;498523355.1659004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";5;30812.174265000016;0.0;9257.462785800002;0.0;1337.1679033000003;0.0;19933.433430000016;2705.933999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1891.7199445999995;1639.207992100004;-106781.41238969997;-1639.2079920999865;0.0;0.0;10467703.90005;1551837.8695499008;0.0;30387.1643025;6471.276952199998;1193165.7081399993;132947.23838999998;0.0;0.0;0.0;0.0;0.0;0.0;95027.62327989998;0.0;0.0;1445056.4571602002;1421140.5698099;30387.1643025;1551837.8695499008;488055651.26585007;488055651.26585007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";6;29788.931292899986;0.0;4245.4470844;0.0;950.3345960000006;0.0;21880.984520000027;2614.4156799999982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1829.3013680000006;-169.1172364999998;-106612.29515319999;169.1172364999922;0.0;0.0;10108289.396499984;1522048.9382569997;0.0;26141.717218099995;5520.942356200004;1171284.7236200003;130332.82271000004;0.0;0.0;0.0;0.0;0.0;0.0;93198.3219119;0.0;0.0;1415436.6431038002;1394815.8682418999;26141.717218099995;1522048.9382569997;477947361.86934954;477947361.86934954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";7;28827.8439731;0.0;3476.6180262;0.0;789.6173555000001;0.0;21677.101349999994;2525.8952900000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1770.6331669000003;-167.2134955000001;-106445.08165770002;167.21349550000403;0.0;0.0;9781085.924299996;1493221.0942839;0.0;22665.0991919;4731.3250007;1149607.6222699995;127806.92742000004;0.0;0.0;0.0;0.0;0.0;0.0;91427.68874499998;0.0;0.0;1386776.0126262011;1368842.238435;22665.0991919;1493221.0942839;468166275.9450499;468166275.9450499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";8;27921.07552160001;0.0;3546.2125158999997;0.0;669.1975648000001;0.0;21230.04929999998;2443.7248300000015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1715.3454428000005;345.0590022999981;-106790.14065999993;-345.05900230000276;0.0;0.0;9470195.426600002;1465300.0187623003;0.0;19118.886676;4062.1274358999995;1128377.5729700003;125363.20259000007;0.0;0.0;0.0;0.0;0.0;0.0;89712.34330219998;0.0;0.0;1358509.8781023002;1343453.118862199;19118.886676;1465300.0187623003;458696080.5184499;458696080.5184499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";9;27066.571794299998;0.0;4097.5432652;0.0;588.9926232;0.0;21316.661850000033;2368.5256200000017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1663.3577277000002;1790.524045399999;-108580.66470540004;-1790.5240453999997;0.0;0.0;9176070.48795001;1438233.4469679997;0.0;15021.343410799995;3473.134812699998;1107060.9111199987;122994.6769699999;0.0;0.0;0.0;0.0;0.0;0.0;88048.9855745;0.0;0.0;1329652.7822625986;1318104.5736645004;15021.343410799995;1438233.4469679997;449520010.03049994;449520010.03049994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";10;26265.9525103;0.0;5852.8182118;0.0;579.9988781000001;0.0;20690.381729999976;2298.928190000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1614.6333421000006;3610.8100854999993;-112191.4747909;-3610.810085500004;0.0;0.0;8905597.089100001;1411967.4944576996;0.0;9168.525199000003;2893.1359346000013;1086370.529389999;120695.74877999998;0.0;0.0;0.0;0.0;0.0;0.0;86434.35223240002;0.0;0.0;1299776.0196667998;1293500.6304024002;9168.525199000003;1411967.4944576996;440614412.94140005;440614412.94140005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";11;25527.34769120003;0.0;3899.4730861;0.0;546.5358381000001;0.0;20088.457499999968;2232.0416300000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1569.5995024999997;1715.6881893000018;-113907.1629802;-1715.6881892999934;0.0;0.0;8652934.742900003;1386440.1467664994;0.0;5269.0521129;2346.6000964999994;1066282.0718900005;118463.70715000005;0.0;0.0;0.0;0.0;0.0;0.0;84864.7527299;0.0;0.0;1272532.9837863008;1269610.5317699;5269.0521129;1386440.1467664994;431961478.19849956;431961478.19849956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";12;24835.1036603;0.0;5024.9648434;0.0;563.1519600000005;0.0;19572.903040000005;2174.7738199999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1527.3128788000004;2901.6989618999996;-116808.86194209992;-2901.6989619000087;0.0;0.0;8408995.882249996;1361605.0431061997;0.0;244.08726950000002;1783.4481365000006;1046709.1688499999;116288.93332999996;0.0;0.0;0.0;0.0;0.0;0.0;83337.43985109995;0.0;0.0;1244796.1811641005;1246335.542031101;244.08726950000002;1361605.0431061997;423552482.31624967;423552482.31624967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";13;24194.241713399984;0.0;244.08726950000002;0.0;469.65445459999995;0.0;19007.97783000001;2112.0098000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1487.8114842999998;-1812.0097842000005;-114996.85215790012;1812.009784200004;0.0;0.0;8182551.499950006;1337410.8013927997;0.0;0.0;1313.7936818999997;1027701.1910200001;114176.92352999999;0.0;0.0;0.0;0.0;0.0;0.0;81849.6283668;0.0;0.0;1222413.9492349012;1223727.742916802;0.0;1337410.8013927997;415369930.8162999;415369930.8162999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";14;23571.521513099997;0.0;0.0;0.0;374.79037450000015;0.0;18454.65821;2050.5317800000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1449.5446347999998;-1991.5772627999995;-113005.27489509998;1991.5772628000052;0.0;0.0;7962272.859349996;1313839.2798796997;0.0;0.0;939.0033073999999;1009246.5328099999;112126.39175000001;0.0;0.0;0.0;0.0;0.0;0.0;80400.083732;0.0;0.0;1200834.0049846002;1201773.0082920003;0.0;1313839.2798796997;407407657.95695037;407407657.95695037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";15;22964.864017099997;0.0;0.0;0.0;287.8687546;0.0;17941.01148000001;1993.43782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1412.2648546000005;-1906.0186171000012;-111099.25627799987;1906.0186170999953;0.0;0.0;7751356.483899998;1290874.4158625996;0.0;0.0;651.1345528000002;991305.5213300015;110132.95393000002;0.0;0.0;0.0;0.0;0.0;0.0;78987.81887739997;0.0;0.0;1179775.1595846;1180426.2941373999;0.0;1290874.4158625996;399656301.4730503;399656301.4730503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";16;22378.811323800008;0.0;0.0;0.0;216.48748840000007;0.0;17532.368690000007;1948.029260000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1376.246798499999;-1738.6540637000012;-109360.60221430002;1738.654063700002;0.0;0.0;7550514.099200002;1268495.6045387997;0.0;0.0;434.6470644;973773.1526400009;108184.92466999996;0.0;0.0;0.0;0.0;0.0;0.0;77611.57207889996;0.0;0.0;1159135.0023244997;1159569.6493889003;0.0;1268495.6045387997;392105787.37384975;392105787.37384975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";17;21824.2765176;0.0;0.0;0.0;162.14033799999999;0.0;17158.709150000002;1906.4812500000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1342.3469544000009;-1578.8795011999998;-107781.72271310004;1578.8795012000012;0.0;0.0;7350064.4515;1246671.3280211997;0.0;0.0;272.5067264;956614.44349;106278.44342000004;0.0;0.0;0.0;0.0;0.0;0.0;76269.22512450001;0.0;0.0;1138889.6053080985;1139162.1120344987;0.0;1246671.3280211997;384755722.9223498;384755722.9223498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";18;21303.137853800014;0.0;0.0;0.0;116.7053047;0.0;16730.25065;1858.9136700000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1310.4019837000008;-1520.2768548000004;-106261.4458583;1520.2768547999983;0.0;0.0;7168659.238599998;1225368.1901674005;0.0;0.0;155.80142170000005;939884.1928400001;104419.52975000006;0.0;0.0;0.0;0.0;0.0;0.0;74958.8231408;0.0;0.0;1119106.7443090994;1119262.5457307992;0.0;1225368.1901674005;377587063.68375003;377587063.68375003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";19;20803.650633099995;0.0;0.0;0.0;77.94980760000003;0.0;16313.088160000003;1812.5853700000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1279.7687508999995;-1476.1581597999984;-104785.2876984998;1476.1581597999989;0.0;0.0;6994837.1966;1204564.5395342999;0.0;0.0;77.8516141;923571.1046799995;102606.94437999994;0.0;0.0;0.0;0.0;0.0;0.0;73679.05438989996;0.0;0.0;1099779.2518357998;1099857.1034499;0.0;1204564.5395342999;370592226.4871498;370592226.4871498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";20;20323.379880900004;0.0;0.0;0.0;46.58710619999999;0.0;15909.632190000015;1767.7536699999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1250.3343442000003;-1442.2467829000007;-103343.04091559998;1442.2467828999938;0.0;0.0;6830621.465800002;1184241.1596533998;0.0;0.0;31.26450789999999;907661.4724899995;100839.19071000005;0.0;0.0;0.0;0.0;0.0;0.0;72428.72004570004;0.0;0.0;1080898.1187378;1080929.3832456996;0.0;1184241.1596533998;363761605.02135015;363761605.02135015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";21;19861.889237200012;0.0;0.0;0.0;22.812161599999992;0.0;15542.955059999995;1726.9991200000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1222.0883737999993;-1392.6588450000002;-101950.3820706;1392.6588450000036;0.0;0.0;6669046.830800007;1164379.2704162004;0.0;0.0;8.452346299999999;892118.5174299994;99112.19158999999;0.0;0.0;0.0;0.0;0.0;0.0;71206.6316719;0.0;0.0;1062428.8883455996;1062437.3406918994;0.0;1164379.2704162004;357092558.1905504;357092558.1905504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";22;19419.661993499998;0.0;0.0;0.0;8.095716699999999;0.0;15195.565860000006;1688.3636599999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1195.0074809;-1348.8207092999996;-100601.56136130002;1348.8207093000067;0.0;0.0;6514589.255550001;1144959.6084227;0.0;0.0;0.3566296;876922.9515700004;97423.82793000006;0.0;0.0;0.0;0.0;0.0;0.0;70011.62419100004;0.0;0.0;1044358.0470613996;1044358.4036909996;0.0;1144959.6084227;350577968.9349996;350577968.9349996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";23;18999.834988000006;0.0;0.0;0.0;0.3566296;0.0;14850.040979999983;1650.028880000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1169.2656204000004;-1330.8561372000006;-99270.70522410006;1330.856137199989;0.0;0.0;6365531.997000009;1125959.7734347;0.0;0.0;0.0;862072.9105899998;95773.79905;0.0;0.0;0.0;0.0;0.0;0.0;68842.3585706;0.0;0.0;1026689.0682106005;1026689.0682106005;0.0;1125959.7734347;344212436.938;344212436.938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";24;18597.46824530001;0.0;0.0;0.0;0.0;0.0;14547.34791;1616.3586200000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1144.5649225000009;-1289.1967927999995;-97981.50843130001;1289.1967928000101;0.0;0.0;6225637.788300004;1107362.3051894;0.0;0.0;0.0;847525.5626799996;94157.44043000002;0.0;0.0;0.0;0.0;0.0;0.0;67697.79364809999;0.0;0.0;1009380.7967580995;1009380.7967580995;0.0;1107362.3051894;337986799.1496998;337986799.1496998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";25;18214.41137029999;0.0;0.0;0.0;0.0;0.0;14198.911219999993;1577.6600400000023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1120.9311561999996;-1316.9089541000005;-96664.59947720003;1316.9089540999973;0.0;0.0;6090117.67265;1089147.8938191002;0.0;0.0;0.0;833326.6514599998;92579.78039000006;0.0;0.0;0.0;0.0;0.0;0.0;66576.86249189997;0.0;0.0;992483.2943419;992483.2943419;0.0;1089147.8938191002;331896681.47704977;331896681.47704977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";26;17839.7775978;0.0;0.0;0.0;0.0;0.0;13857.64344000001;1539.7535499999983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1097.8560412999998;-1344.5245664999998;-95320.07491070002;1344.5245665000018;0.0;0.0;5957591.87085;1071308.1162213;0.0;0.0;0.0;819469.00802;91040.02683999998;0.0;0.0;0.0;0.0;0.0;0.0;65479.006450599976;0.0;0.0;975988.0413106004;975988.0413106004;0.0;1071308.1162213;325939089.6062001;325939089.6062001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";27;17472.86226820001;0.0;0.0;0.0;0.0;0.0;13540.02052;1504.4361000000017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1075.2569417000002;-1353.1487064999994;-93966.92620419992;1353.1487065000015;0.0;0.0;5824098.777100006;1053835.2539531;0.0;0.0;0.0;805928.9874999996;89535.59073999997;0.0;0.0;0.0;0.0;0.0;0.0;64403.74950889997;0.0;0.0;959868.3277488986;959868.3277488986;0.0;1053835.2539531;320114990.82909983;320114990.82909983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";28;17117.1482332;0.0;0.0;0.0;0.0;0.0;13299.53622000001;1477.738820000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1053.3445398;-1286.5286534000004;-92680.39755079996;1286.528653399997;0.0;0.0;5694436.230099997;1036718.1057198999;0.0;0.0;0.0;792629.4512800002;88057.85191999997;0.0;0.0;0.0;0.0;0.0;0.0;63350.4049691;0.0;0.0;944037.7081691;944037.7081691;0.0;1036718.1057198999;314420554.59900033;314420554.59900033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";29;16780.8144712;0.0;0.0;0.0;0.0;0.0;13074.87752;1452.7663599999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1032.7556384999996;-1220.4149526999993;-91459.98259809999;1220.4149526999988;0.0;0.0;5567129.519350001;1019937.2912486999;0.0;0.0;0.0;779554.5737599992;86605.08555999992;0.0;0.0;0.0;0.0;0.0;0.0;62317.64933060002;0.0;0.0;928477.3086505993;928477.3086505993;0.0;1019937.2912486999;308853425.0796501;308853425.0796501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";30;16465.523562799997;0.0;0.0;0.0;0.0;0.0;12808.782839999994;1423.1809400000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1013.3902516999999;-1220.1695311000005;-90239.81306700013;1220.169531099998;0.0;0.0;5445139.309350002;1003471.7676859;0.0;0.0;0.0;766745.7909199999;85181.90462000007;0.0;0.0;0.0;0.0;0.0;0.0;61304.25907890001;0.0;0.0;913231.9546188995;913231.9546188995;0.0;1003471.7676859;303408285.77029985;303408285.77029985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";31;16162.905259199993;0.0;0.0;0.0;0.0;0.0;12552.854549999991;1394.7430499999991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;994.7914056;-1220.5162535999993;-89019.2968134;1220.516253600001;0.0;0.0;5336097.004849998;987308.8624267002;0.0;0.0;0.0;754192.9363700002;83787.16157;0.0;0.0;0.0;0.0;0.0;0.0;60309.46767329998;0.0;0.0;898289.5656132991;898289.5656132991;0.0;987308.8624267002;298072188.7654498;298072188.7654498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";32;15871.332043199993;0.0;0.0;0.0;0.0;0.0;12303.60592999999;1367.0469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;976.8856076999999;-1223.793605499999;-87795.50320789996;1223.7936055000011;0.0;0.0;5235420.217200004;971437.5303835004;0.0;0.0;0.0;741889.3304399996;82420.11467000005;0.0;0.0;0.0;0.0;0.0;0.0;59332.5820656;0.0;0.0;883642.0271756001;883642.0271756001;0.0;971437.5303835004;292836768.5482501;292836768.5482501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";33;15590.6541246;0.0;0.0;0.0;0.0;0.0;12073.0041;1341.4864900000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;959.6762154000006;-1216.4873192000002;-86579.01588870001;1216.4873192000023;0.0;0.0;5132930.057300002;955846.8762589002;0.0;0.0;0.0;729816.3263399999;81078.62818000003;0.0;0.0;0.0;0.0;0.0;0.0;58372.90585019998;0.0;0.0;869267.8603701994;869267.8603701994;0.0;955846.8762589002;287703838.49095017;287703838.49095017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
"ManualSAP03";"2022-12";"FE_001";1;"202112N";34;15321.380030700006;0.0;0.0;0.0;0.0;0.0;11863.483099999989;1318.2078099999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;943.1567141999997;-1196.5324065000002;-85382.48348220008;1196.532406499996;0.0;0.0;5042328.139699997;940525.4962282;0.0;0.0;0.0;717952.8432399994;79760.42036999996;0.0;0.0;0.0;0.0;0.0;0.0;57429.74913600002;0.0;0.0;855143.0127460002;855143.0127460002;0.0;940525.4962282;282661510.35125;282661510.35125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"IFRS"
